symbol,direction,regime,adx_value,signal_score,score_verdict,has_sweep,sweep_strength,has_bos,bos_type,has_ob,ob_valid,sl_source,result,pnl_pct,net_pnl_pct,win,rr,ema_strength,rsi_value,macd_hist_normalized,volume_ratio,created_at,entry_price,exit_price
APT/USDT,SELL,range,24.184021346285306,4,moderate,True,0.8,False,,False,False,atr,SL,-2.5317,-2.7317,False,1.0,-0.9130387034970915,27.56724225214112,-0.421011,0.6627,2026-03-01 20:00:00+00:00,0.9114,0.93447361
APT/USDT,SELL,trend,32.33197819691523,5,moderate,False,0.0,False,,False,False,atr,TP,3.9045,3.7045,True,2.0,-1.0,18.516938065364172,-0.266081,1.8373,2026-03-22 10:00:00+00:00,0.952,0.91482929
APT/USDT,SELL,range,35.389035298054424,4,moderate,False,0.0,False,,False,False,atr,SL,-1.8988,-2.0988,False,1.0,-0.3935963047703538,32.3728079866392,0.002741,1.5174,2026-03-23 06:00:00+00:00,0.9269,0.94449983
APT/USDT,SELL,trend,33.378281118408765,5,moderate,False,0.0,False,,False,False,atr,TP,7.5509,7.3509,True,4.15,-1.0,20.792147877574067,-0.328064,2.2782,2026-03-27 10:00:00+00:00,1.0012,0.9256
APT/USDT,SELL,compression,29.158068525867307,4,moderate,True,1.0,True,bullish,True,True,atr,TP,3.1544,2.9544,True,2.0,-1.0,28.723798247417886,0.004241,4.4619,2026-04-02 12:00:00+00:00,0.8619,0.83471215
APT/USDT,SELL,range,24.127149600159754,5,moderate,False,0.0,False,,False,False,atr,SL,-1.7015,-1.9015,False,1.0,-0.7343379190996954,28.472329370410137,-0.180708,2.395,2026-04-19 22:00:00+00:00,0.9175,0.93311083
APT/USDT,SELL,compression,31.017693605176945,5,moderate,True,0.8,True,bullish,False,False,structural,SL,-1.3614,-1.5614,False,1.0,-0.9473063210672419,28.14115378796053,-0.241655,2.0508,2026-04-27 10:00:00+00:00,0.9549,0.9679
APT/USDT,SELL,range,27.36320969268153,5,moderate,True,0.8,True,bullish,False,False,structural,SL,-1.3296,-1.5296,False,1.0,-0.8925887381044613,27.046383077482744,-0.050352,2.036,2026-04-27 15:00:00+00:00,0.9552,0.9679
APT/USDT,SELL,range,24.118655854758845,5,moderate,False,0.0,False,,False,False,atr,TP,3.6869,3.4869,True,2.0,-0.7702928794702137,23.49073705636017,-0.517785,1.8996,2026-05-15 05:00:00+00:00,1.0313,0.99327705
APT/USDT,SELL,trend,49.49537263576714,5,moderate,False,0.0,False,,False,False,atr,TP,3.5056,3.3056,True,2.0,-1.0,14.80533312831744,-0.268212,1.6871,2026-05-16 09:00:00+00:00,0.9535,0.92007439
APT/USDT,SELL,range,23.396965275468204,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-2.5915,-2.7915,False,1.0,-1.0,39.31169475753481,0.148885,1.7935,2026-05-28 14:00:00+00:00,0.9183,0.94209747
APT/USDT,SELL,trend,39.36021322078185,5,moderate,False,0.0,False,,False,False,atr,TP,6.1987,5.9987,True,2.0,-1.0,27.470174853011798,-0.473652,1.9609,2026-06-03 20:00:00+00:00,0.8258,0.77461142
APT/USDT,SELL,trend,37.42890938281799,5,moderate,False,0.0,False,,False,False,atr,TP,7.379,7.179,True,2.0,-1.0,28.927412294280078,-0.363093,2.2303,2026-06-05 03:00:00+00:00,0.7199,0.66677831
APT/USDT,SELL,range,22.426385397309417,4,moderate,True,1.0,True,bullish,True,True,structural,SL,-1.5538,-1.7538,False,1.0,-0.6176310367232277,30.871511462125444,-0.619844,1.2923,2026-06-09 01:00:00+00:00,0.65,0.6601
ARB/USDT,SELL,expansion,25.814644436404894,5,moderate,False,0.0,False,,True,True,atr,TP,6.6845,6.4845,True,2.0,-1.0,16.759262706798115,-1.320111,8.9277,2026-01-19 00:00:00+00:00,0.1942,0.18121863
ARB/USDT,SELL,range,20.160948742330188,4,moderate,True,0.8,True,bullish,True,True,structural,TP,4.6953,4.4953,True,4.7,-0.8759421156945049,38.45896350720103,-0.195402,0.4221,2026-01-22 11:00:00+00:00,0.1807,0.1722156
ARB/USDT,SELL,expansion,34.688979005944304,5,moderate,False,0.0,False,,False,False,atr,SL,-2.0303,-2.2303,False,1.0,-1.0,13.197374132612127,-0.573241,1.9207,2026-01-25 19:00:00+00:00,0.1671,0.17049256
ARB/USDT,SELL,expansion,63.24835186970178,5,moderate,True,0.8,True,bullish,False,False,atr,TP,5.5027,5.3027,True,2.0,-1.0,9.95328817268861,-0.672811,2.3101,2026-01-31 16:00:00+00:00,0.1416,0.13380819
ARB/USDT,SELL,expansion,65.31439775018714,5,moderate,True,0.8,True,bullish,False,False,atr,TP,6.6241,6.4241,True,2.0,-1.0,6.800626322420616,-0.877051,4.859,2026-01-31 17:00:00+00:00,0.1364,0.12736475
ARB/USDT,SELL,expansion,67.37554913135952,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-3.9797,-4.1797,False,1.0,-1.0,5.856017283226463,-0.984011,3.7388,2026-01-31 18:00:00+00:00,0.1361,0.14151637
ARB/USDT,SELL,range,64.60325027987174,3,weak,True,0.8,True,bullish,False,False,atr,TP,10.7244,10.5244,True,3.81,-1.0,38.51285520577992,0.368989,0.1752,2026-02-01 06:00:00+00:00,0.1408,0.1257
ARB/USDT,SELL,expansion,38.684547718561724,5,moderate,False,0.0,False,,True,True,atr,SL,-2.965,-3.165,False,1.0,-1.0,16.99321889196717,-0.999056,1.8072,2026-02-03 18:00:00+00:00,0.1255,0.12922103
ARB/USDT,SELL,range,20.681153370894386,4,moderate,True,0.8,False,,True,True,atr,TP,6.6198,6.4198,True,2.0,-0.8430992714849604,33.46975144076835,-0.277397,0.6757,2026-02-04 21:00:00+00:00,0.1305,0.1218611
ARB/USDT,SELL,range,39.91509982137824,5,moderate,True,0.8,False,,False,False,atr,TP,6.6679,6.4679,True,2.0,-1.0,28.327633186912394,-0.035743,1.9344,2026-02-05 11:00:00+00:00,0.123,0.11479844
ARB/USDT,SELL,expansion,43.42655181425387,5,moderate,True,0.8,False,,False,False,atr,TP,8.0828,7.8828,True,2.0,-1.0,13.951854432316635,-0.515689,2.3992,2026-02-05 15:00:00+00:00,0.1179,0.10837041
ARB/USDT,SELL,expansion,52.144514563056234,5,moderate,False,0.0,False,,False,False,atr,TP,9.6041,9.4041,True,2.0,-1.0,12.84913132097367,-0.829313,1.5407,2026-02-05 20:00:00+00:00,0.112,0.10124337
ARB/USDT,SELL,compression,20.924551811128197,5,moderate,True,0.8,False,,False,False,atr,TP,6.6965,6.4965,True,3.03,-0.49679061428541255,27.797921339808976,-0.286894,2.2459,2026-02-08 16:00:00+00:00,0.1173,0.109445
ARB/USDT,SELL,compression,22.395402314990093,3,weak,True,0.6,False,,False,False,atr,SL,-2.5318,-2.7318,False,1.0,-0.7823247512963196,41.48385172968539,0.043061,2.4503,2026-02-11 15:00:00+00:00,0.1055,0.10817104
ARB/USDT,SELL,expansion,22.527020493713565,3,weak,True,0.8,False,,False,False,atr,SL,-2.5549,-2.7549,False,1.0,-0.8712187009195934,37.265541276921056,-0.02949,1.6363,2026-02-11 16:00:00+00:00,0.1084,0.11116954
ARB/USDT,SELL,range,21.27261268543626,3,weak,True,1.0,False,,False,False,structural,SL,-1.9196,-2.1196,False,1.0,-0.27140207840838476,41.57273549725996,-0.195807,0.7736,2026-02-12 20:00:00+00:00,0.1094,0.1115
ARB/USDT,SELL,trend,39.532144088893105,4,moderate,True,1.0,False,,False,False,atr,SL,-2.2602,-2.4602,False,1.0,-1.0,33.832255310091874,-0.150978,0.7517,2026-02-15 20:00:00+00:00,0.1134,0.11596307
ARB/USDT,SELL,range,23.361056713872884,5,moderate,False,0.0,False,,False,False,structural,TP,6.3897,6.1897,True,2.32,-1.0,24.711543212259258,-0.53732,2.8469,2026-02-28 06:00:00+00:00,0.0982,0.09192536
ARB/USDT,SELL,compression,29.596188490332075,5,moderate,False,0.0,True,bearish,False,False,atr,TP,3.4945,3.2945,True,2.0,-1.0,31.536898999305173,-0.042927,2.6173,2026-03-19 10:00:00+00:00,0.1009,0.09737402
ARB/USDT,SELL,compression,32.37281668160329,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.4374,-1.6374,False,1.0,-1.0,20.271939395004203,-0.141679,3.9694,2026-03-26 12:00:00+00:00,0.0938,0.09514831
ARB/USDT,SELL,range,20.61984427341825,4,moderate,False,0.0,True,bearish,False,False,atr,SL,-1.6676,-1.8676,False,1.0,-0.5297685168883567,38.429468214165155,-0.030838,0.237,2026-04-28 15:00:00+00:00,0.1241,0.12616943
ARB/USDT,SELL,range,27.279800298829677,4,moderate,False,0.0,False,,False,False,atr,TP,3.2784,3.0784,True,2.0,-1.0,27.49012793156259,-0.02891,3.3508,2026-05-03 10:00:00+00:00,0.1197,0.11577572
ARB/USDT,SELL,range,26.955659022109582,5,moderate,False,0.0,False,,False,False,atr,TP,3.8035,3.6035,True,2.0,-1.0,34.021368627441866,-0.043627,1.8292,2026-05-15 12:00:00+00:00,0.1278,0.12293912
ARB/USDT,SELL,trend,40.427199526342804,5,moderate,False,0.0,False,,False,False,atr,TP,3.5059,3.3059,True,2.0,-1.0,16.396175673796243,-0.290436,2.187,2026-05-16 08:00:00+00:00,0.1203,0.11608243
ARB/USDT,SELL,expansion,30.44228639672991,5,moderate,True,1.0,True,bullish,False,False,atr,TP,3.7837,3.5837,True,2.0,-0.8120953519228343,26.575388523478292,-0.21779,1.5035,2026-05-17 23:00:00+00:00,0.1177,0.11324656
ARB/USDT,SELL,range,23.248480409099255,4,moderate,True,0.8,False,,False,False,atr,SL,-1.5686,-1.7686,False,1.0,-0.698665223612876,32.709476729340324,-0.101624,0.2738,2026-05-19 22:00:00+00:00,0.1141,0.11588973
ARB/USDT,SELL,range,23.88495189850767,5,moderate,False,0.0,False,,False,False,atr,TP,5.0645,4.8645,True,2.0,-1.0,22.513618228992755,-0.252724,1.7816,2026-06-02 14:00:00+00:00,0.0975,0.09256208
ARB/USDT,SELL,expansion,31.959068105390067,5,moderate,False,0.0,False,,False,False,atr,TP,7.4048,7.2048,True,2.0,-1.0,28.916349977876088,-0.546414,1.6722,2026-06-04 01:00:00+00:00,0.0916,0.08481723
ARB/USDT,SELL,trend,44.746689210912656,5,moderate,False,0.0,False,,False,False,atr,TP,8.1815,7.9815,True,2.0,-1.0,30.843291343676416,-0.258662,1.8106,2026-06-05 13:00:00+00:00,0.0825,0.07575028
OP/USDT,SELL,trend,27.034487781324533,5,moderate,False,0.0,False,,False,False,atr,SL,-1.9797,-2.1797,False,1.0,-1.0,20.74051012501345,-0.282211,1.9915,2026-01-16 15:00:00+00:00,0.3365,0.34316171
OP/USDT,SELL,range,20.58654985129437,4,moderate,True,1.0,False,,True,True,structural,SL,-1.4554,-1.6554,False,1.0,-0.6711838073415841,40.31021845835469,-0.276855,1.1813,2026-01-20 09:00:00+00:00,0.3092,0.3137
OP/USDT,SELL,range,20.527669547268523,4,moderate,True,1.0,False,,False,False,atr,SL,-2.5578,-2.7578,False,1.0,-1.0,26.493372967331588,-0.320126,1.0555,2026-01-20 16:00:00+00:00,0.3047,0.31249376
OP/USDT,SELL,expansion,22.445754027952557,5,moderate,False,0.0,False,,False,False,atr,SL,-2.0522,-2.2522,False,1.0,-1.0,20.25903783061259,-0.517623,1.9444,2026-01-25 18:00:00+00:00,0.2884,0.29431854
OP/USDT,SELL,trend,53.417656578178075,5,moderate,False,0.0,False,,False,False,atr,SL,-3.0891,-3.2891,False,1.0,-1.0,23.717151603967697,-0.310262,1.5683,2026-02-01 15:00:00+00:00,0.2294,0.2364864
OP/USDT,SELL,expansion,25.741081836110084,5,moderate,False,0.0,False,,False,False,atr,SL,-2.7829,-2.9829,False,1.0,-1.0,20.585022946921875,-0.554976,2.5175,2026-02-03 16:00:00+00:00,0.2176,0.22365555
OP/USDT,SELL,expansion,33.874226651192835,5,moderate,False,0.0,False,,False,False,atr,TP,8.4997,8.2997,True,2.0,-1.0,13.944655785907779,-0.64802,2.746,2026-02-05 15:00:00+00:00,0.1981,0.18126207
OP/USDT,SELL,expansion,45.37382820517138,5,moderate,False,0.0,False,,False,False,atr,TP,9.8714,9.6714,True,2.0,-1.0,16.461514753236987,-0.764384,2.1121,2026-02-05 20:00:00+00:00,0.1899,0.17115421
OP/USDT,SELL,trend,46.67337220062819,5,moderate,False,0.0,False,,False,False,atr,TP,6.6637,6.4637,True,2.0,-1.0,10.837471806200586,-0.60863,2.2605,2026-02-19 04:00:00+00:00,0.1572,0.14672474
OP/USDT,SELL,trend,54.12311093152466,5,moderate,False,0.0,False,,True,True,atr,TP,7.515,7.315,True,2.0,-1.0,7.374819636918604,-0.768723,3.0128,2026-02-19 07:00:00+00:00,0.1485,0.13734022
OP/USDT,SELL,range,66.23356089113372,4,moderate,False,0.0,False,,False,False,structural,TP,8.741,8.541,True,2.17,-1.0,13.227040954916816,0.110228,1.8381,2026-02-19 14:00:00+00:00,0.1389,0.12675874
OP/USDT,SELL,compression,18.324384500609128,4,moderate,True,0.8,True,bullish,False,False,atr,TP,5.754,5.554,True,2.0,-0.8668289498182234,33.1027409064318,-0.173063,3.5035,2026-02-22 00:00:00+00:00,0.1268,0.11950399
OP/USDT,SELL,compression,19.970491435103106,4,moderate,True,0.8,False,,False,False,atr,SL,-1.96,-2.16,False,1.0,-1.0,32.193206022580775,-0.087171,4.0104,2026-04-02 08:00:00+00:00,0.1071,0.10919914
OP/USDT,SELL,range,35.66699726391683,5,moderate,False,0.0,False,,False,False,atr,SL,-2.0421,-2.2421,False,1.0,-0.6579227283242869,27.841020823868746,-0.067328,1.6641,2026-04-19 17:00:00+00:00,0.1235,0.12602194
OP/USDT,SELL,range,20.352795004077116,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.773,-1.973,False,1.0,-1.0,28.33074667181245,-0.342914,2.7841,2026-04-27 10:00:00+00:00,0.1221,0.12426479
OP/USDT,SELL,range,21.43584740050632,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.9696,-2.1696,False,1.0,-0.46227368351996956,26.03685659615244,-0.536454,0.1028,2026-04-29 15:00:00+00:00,0.1191,0.12144578
OP/USDT,SELL,trend,43.47005935067596,5,moderate,False,0.0,True,bearish,False,False,bos,SL,-1.33,-1.53,False,1.0,-1.0,19.972282001841734,-0.231874,1.6239,2026-05-16 08:00:00+00:00,0.1332,0.1349715
OP/USDT,SELL,range,20.17525561453661,3,weak,True,1.0,True,bullish,False,False,structural,SL,-1.4972,-1.6972,False,1.0,-0.3045286807313926,38.966930595111855,-0.171749,0.0203,2026-05-19 15:00:00+00:00,0.1269,0.1288
OP/USDT,SELL,range,23.03692222050021,5,moderate,False,0.0,False,,False,False,atr,SL,-1.7917,-1.9917,False,1.0,-0.8819246385379077,23.289946296466876,-0.244363,1.7177,2026-05-24 21:00:00+00:00,0.1254,0.12764673
OP/USDT,SELL,trend,41.80597562498113,5,moderate,False,0.0,False,,False,False,atr,SL,-4.1116,-4.3116,False,1.0,-1.0,36.688012465423235,-0.037109,1.6319,2026-06-06 17:00:00+00:00,0.0941,0.097969
OP/USDT,SELL,range,20.247120161323167,4,moderate,True,0.8,False,,True,True,structural,SL,-1.0,-1.2,False,1.0,-1.0,29.256582014063245,-0.538166,0.7762,2026-06-09 02:00:00+00:00,0.0938,0.094738
SUI/USDT,SELL,expansion,27.791811596227927,5,moderate,False,0.0,False,,True,True,atr,TP,5.6853,5.4853,True,2.0,-1.0,10.609755671685642,-1.469115,2.7858,2026-01-19 01:00:00+00:00,1.5998,1.50884684
SUI/USDT,SELL,range,38.16525880343278,5,moderate,False,0.0,False,,False,False,structural,TP,3.5236,3.3236,True,3.52,-1.0,22.13492737988468,-0.110238,3.1023,2026-01-29 14:00:00+00:00,1.3614,1.31342946
SUI/USDT,SELL,expansion,44.55143172879815,5,moderate,False,0.0,False,,True,True,atr,TP,4.8397,4.6397,True,2.0,-1.0,23.93833536596719,-0.318939,1.6628,2026-01-29 18:00:00+00:00,1.3112,1.24774173
SUI/USDT,SELL,trend,63.04536024742784,4,moderate,True,0.8,True,bullish,False,False,atr,TP,4.361,4.161,True,2.0,-1.0,26.80115687300087,-0.073474,0.6219,2026-01-31 12:00:00+00:00,1.2207,1.16746518
SUI/USDT,SELL,expansion,65.80253041118023,5,moderate,True,0.8,True,bullish,False,False,atr,TP,5.3497,5.1497,True,2.0,-1.0,13.324811140729206,-0.390012,6.6061,2026-01-31 14:00:00+00:00,1.2075,1.14290212
SUI/USDT,SELL,expansion,70.60137295315022,5,moderate,True,0.8,True,bullish,False,False,atr,TP,7.1708,6.9708,True,2.0,-1.0,7.825337927929585,-0.806556,5.3412,2026-01-31 17:00:00+00:00,1.1167,1.03662385
SUI/USDT,SELL,expansion,72.28318515163951,5,moderate,True,0.8,True,bullish,False,False,atr,SL,-4.1779,-4.3779,False,1.0,-1.0,7.5336336816246625,-0.851709,3.3992,2026-01-31 18:00:00+00:00,1.1153,1.16189607
SUI/USDT,SELL,range,65.11620475558695,3,weak,True,0.8,True,bullish,False,False,atr,TP,9.3517,9.1517,True,2.91,-1.0,36.373210377612345,0.343689,0.3103,2026-02-01 05:00:00+00:00,1.1399,1.0333
SUI/USDT,SELL,trend,38.22449915283162,5,moderate,False,0.0,False,,False,False,atr,TP,6.4564,6.2564,True,2.0,-1.0,18.13515691551372,-0.291574,1.5804,2026-02-05 10:00:00+00:00,1.033,0.96630514
SUI/USDT,SELL,expansion,55.80283437477887,5,moderate,False,0.0,False,,True,True,structural,TP,9.6111,9.4111,True,2.68,-1.0,12.415120822462658,-0.726705,2.3351,2026-02-05 20:00:00+00:00,0.9177,0.82949918
SUI/USDT,SELL,range,27.606327664732852,4,moderate,True,1.0,False,,False,False,structural,SL,-1.0448,-1.2448,False,1.0,-0.253503224226554,41.76152099953106,-0.492186,0.719,2026-02-12 18:00:00+00:00,0.9093,0.9188
SUI/USDT,SELL,range,25.90716036427738,4,moderate,True,1.0,False,,False,False,structural,SL,-1.4912,-1.6912,False,1.0,-0.26777140447865544,46.68367307867885,-0.335212,1.0347,2026-02-12 19:00:00+00:00,0.9053,0.9188
SUI/USDT,SELL,range,30.387868124868923,5,moderate,False,0.0,False,,False,False,atr,SL,-2.1548,-2.3548,False,1.0,-1.0,29.356243249285182,-0.145578,1.7552,2026-02-24 03:00:00+00:00,0.8678,0.88649914
SUI/USDT,SELL,expansion,36.8022459447711,5,moderate,False,0.0,False,,False,False,atr,TP,4.5224,4.3224,True,2.0,-1.0,15.801003585106391,-0.460078,3.8673,2026-02-28 06:00:00+00:00,0.882,0.84211287
SUI/USDT,SELL,range,21.655876182089134,4,moderate,True,1.0,False,,False,False,structural,SL,-2.5609,-2.7609,False,1.0,-0.5281135122432876,36.17704168014195,-0.409676,0.5835,2026-03-01 19:00:00+00:00,0.8825,0.9051
SUI/USDT,SELL,compression,23.113745160149087,4,moderate,True,1.0,False,,False,False,atr,SL,-1.8154,-2.0154,False,1.0,-0.28442233118906896,42.93502774611707,0.014681,2.9306,2026-03-08 22:00:00+00:00,0.8776,0.89353161
SUI/USDT,SELL,expansion,22.215384667248358,5,moderate,False,0.0,False,,False,False,atr,TP,4.1744,3.9744,True,2.0,-1.0,19.451809798819646,-0.578228,1.9681,2026-03-18 14:00:00+00:00,0.9872,0.94599036
SUI/USDT,SELL,compression,31.747775023085246,5,moderate,False,0.0,True,bearish,False,False,bos,SL,-1.2228,-1.4228,False,1.0,-1.0,24.422510252128742,-0.137928,2.2077,2026-03-19 12:00:00+00:00,0.9594,0.9711315
SUI/USDT,SELL,range,22.906370554387063,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.8752,-2.0752,False,1.0,-1.0,34.531631481114815,-0.337525,0.5745,2026-04-02 05:00:00+00:00,0.8549,0.87093072
SUI/USDT,SELL,range,35.182700469945324,4,moderate,False,0.0,False,,False,False,atr,TP,2.9121,2.7121,True,2.0,-1.0,32.07983355681126,0.096869,1.5143,2026-04-18 23:00:00+00:00,0.9607,0.93272362
SUI/USDT,SELL,compression,22.352493417834456,5,moderate,True,0.8,True,bullish,False,False,structural,TP,2.6684,2.4684,True,2.13,-0.6486227288222183,32.28454295649565,-0.052202,2.0323,2026-04-27 15:00:00+00:00,0.9274,0.90265365
SUI/USDT,SELL,range,24.62439789374291,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.5185,-1.7185,False,1.0,-0.9320418464402939,27.433933679490615,-0.286484,0.6467,2026-04-29 18:00:00+00:00,0.8891,0.90260101
SUI/USDT,SELL,trend,28.481548548558916,4,moderate,True,1.0,True,bullish,False,False,atr,SL,-1.4427,-1.6427,False,1.0,-1.0,33.676309785414745,-0.164558,0.318,2026-04-29 20:00:00+00:00,0.8979,0.91085444
SUI/USDT,SELL,compression,23.94276836626406,4,moderate,True,1.0,False,,False,False,atr,SL,-1.1709,-1.3709,False,1.0,-0.27011246955955853,44.29580616144605,0.027684,7.254,2026-04-30 13:00:00+00:00,0.9056,0.91620361
SUI/USDT,SELL,range,21.209000485999173,3,weak,True,1.0,True,bullish,False,False,atr,SL,-1.6398,-1.8398,False,1.0,-0.7721156455170871,35.41631938416255,-0.029637,0.1615,2026-05-08 00:00:00+00:00,0.9696,0.98549957
SUI/USDT,SELL,range,48.2849489004307,5,moderate,False,0.0,False,,False,False,atr,TP,3.5748,3.3748,True,2.0,-1.0,18.186879635195204,-0.054356,1.6903,2026-05-16 06:00:00+00:00,1.0717,1.03338911
SUI/USDT,SELL,expansion,20.629681753811756,5,moderate,True,1.0,True,bullish,False,False,structural,SL,-1.1236,-1.3236,False,1.0,-0.2933484824293059,30.48917858285793,-0.208202,2.8359,2026-05-17 23:00:00+00:00,1.0591,1.071
SUI/USDT,SELL,trend,35.84277524146313,5,moderate,False,0.0,False,,False,False,atr,SL,-2.4665,-2.6665,False,1.0,-1.0,13.318287771739984,-0.322733,2.1344,2026-05-23 07:00:00+00:00,1.0242,1.04946187
SUI/USDT,SELL,range,22.719483744523245,5,moderate,False,0.0,False,,False,False,atr,SL,-1.7155,-1.9155,False,1.0,-0.7201440041019459,26.643211308563526,-0.229895,1.8781,2026-05-24 20:00:00+00:00,1.0369,1.05468841
SUI/USDT,SELL,range,20.654611945864524,4,moderate,True,1.0,False,,False,False,atr,TP,3.9497,3.7497,True,2.0,-1.0,24.925285824519808,-0.278699,0.6535,2026-05-26 21:00:00+00:00,1.0015,0.96194364
SUI/USDT,SELL,expansion,24.37350525916437,4,moderate,False,0.0,True,bearish,False,False,bos,TP,4.3014,4.1014,True,4.3,-1.0,27.91728695269184,-0.226344,1.3956,2026-05-27 21:00:00+00:00,0.9846,0.94224798
SUI/USDT,SELL,trend,32.923614959983276,5,moderate,False,0.0,False,,False,False,atr,TP,4.4781,4.2781,True,2.0,-1.0,15.596309496262071,-0.400746,2.5478,2026-05-28 03:00:00+00:00,0.9493,0.90678983
SUI/USDT,SELL,trend,34.400483732294354,5,moderate,False,0.0,False,,False,False,atr,SL,-2.7214,-2.9214,False,1.0,-0.6715689601892164,34.18730203695001,-0.295984,1.631,2026-06-03 20:00:00+00:00,0.8187,0.8409803
SUI/USDT,SELL,range,29.793387465343013,4,moderate,True,1.0,False,,False,False,structural,TP,5.9352,5.7352,True,3.37,-0.2782079605043075,44.068337818405546,-0.041869,1.0506,2026-06-04 00:00:00+00:00,0.8282,0.77904481
SUI/USDT,SELL,expansion,32.46777042557305,5,moderate,True,1.0,False,,False,False,atr,SL,-3.8394,-4.0394,False,1.0,-1.0,35.643135166186156,-0.47011,3.9464,2026-06-04 02:00:00+00:00,0.7768,0.80662456
SUI/USDT,SELL,trend,32.90431881905574,4,moderate,True,1.0,False,,False,False,structural,TP,8.6733,8.4733,True,8.67,-0.9968435057052759,43.69859340221624,-0.156764,0.8766,2026-06-04 04:00:00+00:00,0.8186,0.7476
SUI/USDT,SELL,trend,34.447964652143575,4,moderate,True,1.0,False,,False,False,atr,TP,6.9826,6.7826,True,2.0,-1.0,25.02582239043193,-0.390675,1.0255,2026-06-05 02:00:00+00:00,0.7531,0.7005139
SUI/USDT,SELL,expansion,38.029529786194765,5,moderate,False,0.0,False,,False,False,structural,SL,-3.9928,-4.1928,False,1.0,-1.0,21.755001072006795,-0.64977,3.4689,2026-06-05 06:00:00+00:00,0.7188,0.7475
SUI/USDT,SELL,range,22.05226534209812,4,moderate,True,0.8,False,,False,False,atr,TP,4.5316,4.3316,True,2.0,-1.0,32.87154824983787,-0.321299,0.5899,2026-06-18 00:00:00+00:00,0.7654,0.73071518
INJ/USDT,SELL,trend,34.92123735395284,5,moderate,False,0.0,False,,False,False,structural,SL,-1.0,-1.2,False,1.0,-0.6433041942095119,27.40805284051211,-0.143491,1.8655,2026-01-16 15:00:00+00:00,5.198,5.24998
INJ/USDT,SELL,expansion,38.71567182551823,5,moderate,False,0.0,False,,False,False,atr,SL,-1.9225,-2.1225,False,1.0,-1.0,11.066562394973177,-0.597509,1.6666,2026-01-25 19:00:00+00:00,4.287,4.36941632
INJ/USDT,SELL,range,41.96004428308854,4,moderate,False,0.0,False,,False,False,atr,SL,-2.2241,-2.4241,False,1.0,-1.0,35.408915076472134,0.173209,5.0894,2026-01-30 13:00:00+00:00,3.995,4.08385306
INJ/USDT,SELL,trend,28.83134542444762,5,moderate,False,0.0,False,,False,False,atr,TP,6.3049,6.1049,True,2.0,-1.0,19.770860006634535,-0.32488,4.2728,2026-02-05 13:00:00+00:00,3.328,3.11817159
INJ/USDT,SELL,expansion,31.692106233467847,5,moderate,False,0.0,False,,False,False,atr,TP,7.8413,7.6413,True,2.0,-1.0,13.762964256877938,-0.541683,2.244,2026-02-05 15:00:00+00:00,3.19,2.93986224
INJ/USDT,SELL,expansion,33.83970054237484,5,moderate,False,0.0,False,,False,False,atr,TP,4.6155,4.4155,True,2.0,-1.0,14.572586923323358,-0.447505,1.7478,2026-02-28 06:00:00+00:00,3.023,2.88347259
INJ/USDT,SELL,compression,21.544755220734498,3,weak,True,1.0,True,bullish,False,False,structural,SL,-1.0,-1.2,False,1.0,-0.2467006037948806,43.18494012079942,0.042819,2.2646,2026-04-13 07:00:00+00:00,2.914,2.94314
INJ/USDT,SELL,range,20.6254632723504,4,moderate,True,0.8,False,,False,False,atr,SL,-1.6812,-1.8812,False,1.0,-0.596783384247362,39.75383454628539,-0.055805,0.7768,2026-04-21 22:00:00+00:00,3.239,3.2934555
INJ/USDT,SELL,range,20.797579941719945,4,moderate,True,1.0,False,,False,False,atr,SL,-1.8237,-2.0237,False,1.0,-1.0,33.72500998967069,-0.144523,0.257,2026-04-29 20:00:00+00:00,3.438,3.50069991
INJ/USDT,SELL,range,20.725873939132757,4,moderate,True,0.8,True,bullish,False,False,atr,SL,-1.3596,-1.5596,False,1.0,-0.5871911784048631,35.11633766633669,-0.106856,0.604,2026-04-30 22:00:00+00:00,3.413,3.45940276
INJ/USDT,SELL,trend,28.128734960588663,5,moderate,False,0.0,False,,False,False,atr,SL,-2.4273,-2.6273,False,1.0,-1.0,34.20912332049453,-0.120787,1.5976,2026-05-18 10:00:00+00:00,4.537,4.64712734
INJ/USDT,SELL,range,23.079108823577684,5,moderate,False,0.0,False,,False,False,atr,SL,-4.1885,-4.3885,False,1.0,-1.0,37.82843918814586,-0.064576,2.6735,2026-05-23 11:00:00+00:00,4.974,5.18233365
INJ/USDT,SELL,trend,28.41105097630239,5,moderate,False,0.0,False,,False,False,atr,TP,9.7651,9.5651,True,2.0,-1.0,25.645675344974364,-0.456641,1.7955,2026-06-04 13:00:00+00:00,5.823,5.25437719
WIF/USDT,SELL,range,21.246048399447258,4,moderate,True,0.8,False,,False,False,atr,TP,3.547,3.347,True,2.0,-0.8721892786693868,22.508360735155545,-0.29176,0.9198,2026-01-25 17:00:00+00:00,0.3223,0.3108679
